"","Year","Area","Street","Street.2"
"523",2011,"Birmingham","bristol rd selly oak"," "
"524",2011,"Birmingham","bristol rd south"," "
"525",2011,"Birmingham","bristol rd south"," "
"526",2011,"Birmingham","bristol rd sth"," "
"527",2011,"Birmingham","Bristol Rd Northfield"," "
"528",2011,"Birmingham","Bristol Rd Selly Oak"," "
"529",2011,"Birmingham","Bristol Road"," "
"530",2011,"Birmingham","Bristol Road"," "
"531",2011,"Birmingham","Bristol Road"," "
"532",2011,"Birmingham","Bristol Road"," "
"533",2011,"Birmingham","Bristol Road"," "
"534",2011,"Birmingham","Bristol Road"," "
"535",2011,"Birmingham","bristol road"," "
"536",2011,"Birmingham","bristol road"," "
"537",2011,"Birmingham","Bristol Road"," "
"538",2011,"Birmingham","bristol road"," "
"539",2011,"Birmingham","bristol road"," "
"540",2011,"Birmingham","bristol road"," "
"541",2011,"Birmingham","bristol road"," "
"542",2011,"Birmingham","Bristol Road"," "
"543",2011,"Birmingham","Bristol Road Northfield"," "
"544",2011,"Birmingham","bristol road selly oak"," "
"545",2011,"Birmingham","Bristol Road selly Oak"," "
"546",2011,"Birmingham","bristol road selly oak"," "
"547",2011,"Birmingham","Bristol Road South Northfield"," "
"548",2011,"Birmingham","Bristol Road South Selly Oak"," "
"549",2011,"Birmingham","Bristol Road Selly Oak"," "
"550",2011,"Birmingham","Bristol Road Selly Oak"," "
"551",2011,"Birmingham","Bristol Road Selly Oak"," "
"552",2011,"Birmingham","broad St"," "
"553",2011,"Birmingham","broad St"," "
"554",2011,"Birmingham","broad St"," "
"555",2011,"Birmingham","Broad St City Centre"," "
"556",2011,"Birmingham","Broad St City Centre"," "
"557",2011,"Birmingham","Brook lane"," "
"558",2011,"Birmingham","bunburry road"," "
"559",2011,"Birmingham","bunburry road"," "
"560",2011,"Birmingham","Burnhill Grove Weoley Castle Birmingham"," "
"561",2011,"Birmingham","Car Park of Bournville lane P Stn"," "
"562",2011,"Birmingham","chinbrook road billsley"," "
"563",2011,"Birmingham","church hill nortthfield"," "
"564",2011,"Birmingham","Church Road"," "
"565",2011,"Birmingham","Compton Road Cradley Heath"," "
"566",2011,"Birmingham","Costcutters Ardern Road"," "
"567",2011,"Birmingham","dawberry road"," "
"568",2011,"Birmingham","Dawlish Road"," "
"569",2011,"Birmingham","dingle club"," "
"570",2011,"Birmingham","doddington road"," "
"571",2011,"Birmingham","Dog Kennel Lane"," "
"572",2011,"Birmingham","dog pool lane"," "
"573",2011,"Birmingham","downfield drive"," "
"574",2011,"Birmingham","Dudley bus station"," "
"575",2011,"Birmingham","Dwellings Lane"," "
"576",2011,"Birmingham","EAFO"," "
"577",2011,"Birmingham","Edgbaston Cricket Ground"," "
"578",2011,"Birmingham","edgbaston park road"," "
"579",2011,"Birmingham","Exeter Rd Hubert Rd"," "
"580",2011,"Birmingham","fordhouse lane"," "
"581",2011,"Birmingham","Four ACres Quinton"," "
"582",2011,"Birmingham","Frogmill Road Frankley"," "
"583",2011,"Birmingham","genners lane"," "
"584",2011,"Birmingham","Glastonbury Road"," "
"585",2011,"Birmingham","great park rubery"," "
"586",2011,"Birmingham","Griffins Brook Lane"," "
"587",2011,"Birmingham","Grosvenor Shopping Centre"," "
"588",2011,"Birmingham","hagley Road"," "
"589",2011,"Birmingham","hagley road"," "
"590",2011,"Birmingham","hagley road"," "
"591",2011,"Birmingham","Hagley Road"," "
"592",2011,"Birmingham","hagley road"," "
"593",2011,"Birmingham","Hagley Road"," "
"594",2011,"Birmingham","Hagley Road"," "
"595",2011,"Birmingham","Hagley Road"," "
"596",2011,"Birmingham","Hagley Road"," "
"597",2011,"Birmingham","Hagley Road Edgbaston"," "
"598",2011,"Birmingham","Hagley Road Eedgbaston"," "
"599",2011,"Birmingham","Harborne Cricket club"," "
"600",2011,"Birmingham","Harborne high st"," "
"601",2011,"Birmingham","Harborne High St"," "
"602",2011,"Birmingham","Harborne High St"," "
"603",2011,"Birmingham","Harborne High St"," "
"604",2011,"Birmingham","Harborne Park Road"," "
"605",2011,"Birmingham","Harborne Police Station"," "
"606",2011,"Birmingham","Harbourne cricket club"," "
"607",2011,"Birmingham","Hawkesley End"," "
"608",2011,"Birmingham","Hawkesley Square"," "
"609",2011,"Birmingham","Hazelwell St"," "
"610",2011,"Birmingham","heathmill lane digbeth"," "
"611",2011,"Birmingham","herons wood"," "
"612",2011,"Birmingham","High St"," "
"613",2011,"Birmingham","High St Harborne"," "
"614",2011,"Birmingham","high st harborne"," "
"615",2011,"Birmingham","high st northfield"," "
"616",2011,"Birmingham","High St harborne"," "
"617",2011,"Birmingham","High St Harborne"," "
"618",2011,"Birmingham","high St harborne"," "
"619",2011,"Birmingham","high St harborne"," "
"620",2011,"Birmingham","high St harbourne"," "
"621",2011,"Birmingham","High St Harborne"," "
"622",2011,"Birmingham","High St Harborne"," "
"623",2011,"Birmingham","Highfdield Lane"," "
"624",2011,"Birmingham","highfield lane"," "
"625",2011,"Birmingham","Highfield Lane Quinton"," "
"626",2011,"Birmingham","Hoggs Lane Northfield"," "
"627",2011,"Birmingham","Hollybank Road"," "
"628",2011,"Birmingham","Holywood Bowl Rubery"," "
"629",2011,"Birmingham","Home address"," "
"630",2011,"Birmingham","Honnington Crescent Northfield"," "
"631",2011,"Birmingham","jiggins lane"," "
"632",2011,"Birmingham","Jiggins Lane Bartley Green"," "
"633",2011,"Birmingham","kembertone road"," "
"634",2011,"Birmingham","Kings Norton Green"," "
"635",2011,"Birmingham","leech green rd"," "
"636",2011,"Birmingham","leith grove"," "
"637",2011,"Birmingham","leith grove"," "
"638",2011,"Birmingham","Long Fellow Road"," "
"639",2011,"Birmingham","Longbridge Lane"," "
"640",2011,"Birmingham","Longbridge Lane"," "
"641",2011,"Birmingham","Longbridge Lane West heath"," "
"642",2011,"Birmingham","longham croft"," "
"643",2011,"Birmingham","Lottie Road"," "
"644",2011,"Birmingham","lutley grove"," "
"645",2011,"Birmingham","Malins Road Harborne"," "
"646",2011,"Birmingham","manderville house"," "
"647",2011,"Birmingham","Marjoram Close Hawksley"," "
"648",2011,"Birmingham","Masshouse Lane"," "
"649",2011,"Birmingham","Masshouse Lane"," "
"650",2011,"Birmingham","maypole lane"," "
"651",2011,"Birmingham","merritts hill"," "
"652",2011,"Birmingham","metchley lane"," "
"653",2011,"Birmingham","moat road"," "
"654",2011,"Birmingham","Mounbatten House Wyndham Road"," "
"655",2011,"Birmingham","NEW STREET BR"," "
"656",2011,"Birmingham","new St station"," "
"657",2011,"Birmingham","Nortb Worcester Golf Club"," "
"658",2011,"Birmingham","North St Harborne"," "
"659",2011,"Birmingham","North St Harborne"," "
"660",2011,"Birmingham","Northfield High St"," "
"661",2011,"Birmingham","Northfield High St"," "
"662",2011,"Birmingham","oakridge road northfield"," "
"663",2011,"Birmingham","Oddingley road"," "
"664",2011,"Birmingham","Oddingley Road West heath"," "
"665",2011,"Birmingham","Paradise Forum Birmingham"," "
"666",2011,"Birmingham","parsons hill"," "
"667",2011,"Birmingham","pershore road"," "
"668",2011,"Birmingham","pershore road"," "
"669",2011,"Birmingham","pershore road"," "
"670",2011,"Birmingham","pershore road"," "
"671",2011,"Birmingham","pershore road"," "
"672",2011,"Birmingham","Pershore Road"," "
"673",2011,"Birmingham","Pershore Road"," "
"674",2011,"Birmingham","pershore road"," "
"675",2011,"Birmingham","pershore road"," "
"676",2011,"Birmingham","pershore road"," "
"677",2011,"Birmingham","pershore road"," "
"678",2011,"Birmingham","Pershore Road South Kings Norton"," "
"679",2011,"Birmingham","Poole Crescent Harborne"," "
"680",2011,"Birmingham","poplar Ave"," "
"681",2011,"Birmingham","Portlands Road"," "
"682",2011,"Birmingham","Princethorpe Road"," "
"683",2011,"Birmingham","QE Casualty"," "
"684",2011,"Birmingham","qe hospital"," "
"685",2011,"Birmingham","QE Hospital"," "
"686",2011,"Birmingham","quality hotel"," "
"687",2011,"Birmingham","Queen Elizabeth Hospital"," "
"688",2011,"Birmingham","Raddlebarn Road"," "
"689",2011,"Birmingham","richmond hill road"," "
"690",2011,"Birmingham","Richmond Road"," "
"691",2011,"Birmingham","Rose Road"," "
"692",2011,"Birmingham","Rose Road Harborne"," "
"693",2011,"Birmingham","Sainsburys Frankley Beeches Rd Northfield"," "
"694",2011,"Birmingham","selcroft ave"," "
"695",2011,"Birmingham","Shannon Rd Kings Norton"," "
"696",2011,"Birmingham","shawbrook grove"," "
"697",2011,"Birmingham","shell forecourt bristol rd"," "
"698",2011,"Birmingham","Sir Hiltons Road West Heath"," "
"699",2011,"Birmingham","Snax 24 forcourt"," "
"700",2011,"Birmingham","Solihull High St"," "
"701",2011,"Birmingham","Solihull High St Outside Rosies"," "
"702",2011,"Birmingham","stanley road quinton"," "
"703",2011,"Birmingham","Stone road Edgbaston"," "
"704",2011,"Birmingham","stonehouse lane"," "
"705",2011,"Birmingham","Stratford Road Sparkbrook Birmingham"," "
"706",2011,"Birmingham","The Fold"," "
"707",2011,"Birmingham","The Fold Kings Norton"," "
"708",2011,"Birmingham","The Jester PH"," "
"709",2011,"Birmingham","The Parade Queensway City Centre"," "
"710",2011,"Birmingham","The Royal Oak Public House Pershore Road"," "
"711",2011,"Birmingham","Three Horshoes PH"," "
"712",2011,"Birmingham","Three Shires Oak Road"," "
"713",2011,"Birmingham","Three shires Road"," "
"714",2011,"Birmingham","trescotte road"," "
"715",2011,"Birmingham","turves green"," "
"716",2011,"Birmingham","unknown"," "
"717",2011,"Birmingham","valbourne road kings heath"," "
"718",2011,"Birmingham","Vicarage Road Kings heath"," "
"719",2011,"Birmingham","Vineyard Road Northfield"," "
"720",2011,"Birmingham","war lane"," "
"721",2011,"Birmingham","Watford Rd Cotteridge"," "
"722",2011,"Birmingham","weolly castle road"," "
"723",2011,"Birmingham","Westminster Road"," "
"724",2011,"Birmingham","Wolverhampton St"," "
"725",2011,"Birmingham","Woodhouse Road Quinton"," "
"726",2011,"Birmingham","Woodmeadow Road"," "
"727",2011,"Birmingham","worlds end lane"," "
"728",2011,"Birmingham","worlds end lane"," "
"729",2011,"Birmingham","Worlds End Lane Quinton"," "
"730",2011,"Birmingham","Worlds End Lane Quinton"," "
"731",2011,"Birmingham","Acardian Centre"," "
"732",2011,"Birmingham","Adderley Road"," "
"733",2011,"Birmingham","Air Night Club"," "
"734",2011,"Birmingham","Albert Road Handsworth Birmingham"," "
"735",2011,"Birmingham","Arcadia Centre Birmingham city centre"," "
"736",2011,"Birmingham","arcadian"," "
"737",2011,"Birmingham","Arcadian"," "
"738",2011,"Birmingham","Arcadian Birmingham City Centre"," "
"739",2011,"Birmingham","Arcadian center Birmingham"," "
"740",2011,"Birmingham","Arcadian Centre"," "
"741",2011,"Birmingham","Arcadian centre"," "
"742",2011,"Birmingham","Arcadian centre"," "
"743",2011,"Birmingham","Arcadian Centre"," "
"744",2011,"Birmingham","Arcadian Centre"," "
"745",2011,"Birmingham","arcadian centre"," "
"746",2011,"Birmingham","Arcadian Centre"," "
"747",2011,"Birmingham","Arcadian Centre"," "
"748",2011,"Birmingham","arcadian centre"," "
"749",2011,"Birmingham","arcadian centre"," "
"750",2011,"Birmingham","Arcadian Centre"," "
"751",2011,"Birmingham","Arcadian Centre"," "
"752",2011,"Birmingham","arcadian centre"," "
"753",2011,"Birmingham","Arcadian Centre"," "
"754",2011,"Birmingham","arcadian centre bham"," "
"755",2011,"Birmingham","Arcadian Centre Birmingham"," "
"756",2011,"Birmingham","Arcadian Centre Birmingham City Centre"," "
"757",2011,"Birmingham","Arcadian Centre Ladywell Walk"," "
"758",2011,"Birmingham","Arcadian Centre Ladywell Walk"," "
"759",2011,"Birmingham","Arcadian Entertainment Centre Birmingham"," "
"760",2011,"Birmingham","Arcadian City Centre"," "
"761",2011,"Birmingham","Arcadian Hurst St"," "
"762",2011,"Birmingham","aston hotel"," "
"763",2011,"Birmingham","Aston Police Station"," "
"764",2011,"Birmingham","aston villa football ground"," "
"765",2011,"Birmingham","attenborough close"," "
"766",2011,"Birmingham","away fans coach park bham cfc"," "
"767",2011,"Birmingham","away supporters entrance bcfc"," "
"768",2011,"Birmingham","Bar Risa"," "
"769",2011,"Birmingham","Bath Row Birmingham"," "
"770",2011,"Birmingham","Bath St City centre"," "
"771",2011,"Birmingham","BCFC home fans car aprke"," "
"772",2011,"Birmingham","BCFC ground"," "
"773",2011,"Birmingham","BCFC Tilton Road entrance"," "
"774",2011,"Birmingham","berkeley St"," "
"775",2011,"Birmingham","Berkeley St"," "
"776",2011,"Birmingham","Berkley St"," "
"777",2011,"Birmingham","B ham New St Station"," "
"778",2011,"Birmingham","Big Bite Broad St"," "
"779",2011,"Birmingham","BIGWOK Restaurant Birmingham"," "
"780",2011,"Birmingham","Birchfield road perry barr"," "
"781",2011,"Birmingham","Birchfield Road Birmingham"," "
"782",2011,"Birmingham","Birchfield Road City Centre"," "
"783",2011,"Birmingham","Birchfiled Road"," "
"784",2011,"Birmingham","Birmingham City FC Coach Park"," "
"785",2011,"Birmingham","Birmingham Magistrates Court"," "
"786",2011,"Birmingham","Birmingham New St"," "
"787",2011,"Birmingham","Birmingham New St Station"," "
"788",2011,"Birmingham","Birmingham New St"," "
"789",2011,"Birmingham","Bishopgate St junction of Broad St"," "
"790",2011,"Birmingham","Bishopgate St City Centre"," "
"791",2011,"Birmingham","bishopsgate St"," "
"792",2011,"Birmingham","Bliss Bar Broad St"," "
"793",2011,"Birmingham","Bliss Nightclub Broad St Birmingham"," "
"794",2011,"Birmingham","Bliss nightclub Broad St"," "
"795",2011,"Birmingham","Bliss Broad St"," "
"796",2011,"Birmingham","Bordesley Green"," "
"797",2011,"Birmingham","Bordesley Green rd"," "
"798",2011,"Birmingham","Bradford St Birmingham"," "
"799",2011,"Birmingham","Braod St City Centre"," "
"800",2011,"Birmingham","Braod St City Centre"," "
"801",2011,"Birmingham","Braod St City Centre"," "
"802",2011,"Birmingham","Braod St City Centre"," "
"803",2011,"Birmingham","Braod St City Centre"," "
"804",2011,"Birmingham","Braod St City Centre"," "
"805",2011,"Birmingham","Briar Rose PH Bennetts Hill"," "
"806",2011,"Birmingham","brighton arms PH"," "
"807",2011,"Birmingham","Bristol Road Birmingham"," "
"808",2011,"Birmingham","Bristol Road Edgbaston"," "
"809",2011,"Birmingham","Bristol St Birmingham City Centre"," "
"810",2011,"Birmingham","Bristol St"," "
"811",2011,"Birmingham","Bristol St"," "
"812",2011,"Birmingham","Bristol St South"," "
"813",2011,"Birmingham","Bristol St South"," "
"814",2011,"Birmingham","brittania hotel"," "
"815",2011,"Birmingham","Broad St"," "
"816",2011,"Birmingham","Broad St"," "
"817",2011,"Birmingham","broad st"," "
"818",2011,"Birmingham","Broad St"," "
"819",2011,"Birmingham","broad st"," "
"820",2011,"Birmingham","broad st"," "
"821",2011,"Birmingham","broad st"," "
"822",2011,"Birmingham","Broad St"," "
"823",2011,"Birmingham","Broad St"," "
"824",2011,"Birmingham","Broad St"," "
"825",2011,"Birmingham","Broad St Gas St City Centre"," "
"826",2011,"Birmingham","broad st bham"," "
"827",2011,"Birmingham","broad st bham"," "
"828",2011,"Birmingham","Broad St City Centre"," "
"829",2011,"Birmingham","Broad St city Centre Birmingham"," "
"830",2011,"Birmingham","Broad st bham"," "
"831",2011,"Birmingham","broad st bham"," "
"832",2011,"Birmingham","Broad st bham"," "
"833",2011,"Birmingham","Broad st bham"," "
"834",2011,"Birmingham","Broad st bham"," "
"835",2011,"Birmingham","Broad st bham"," "
"836",2011,"Birmingham","Broad st bham"," "
"837",2011,"Birmingham","Broad st bham"," "
"838",2011,"Birmingham","Broad St Birmingham"," "
"839",2011,"Birmingham","Broad St Birmingham"," "
"840",2011,"Birmingham","broad St Birmingham"," "
"841",2011,"Birmingham","Broad St"," "
"842",2011,"Birmingham","Broad St"," "
"843",2011,"Birmingham","broad St"," "
"844",2011,"Birmingham","Broad St"," "
"845",2011,"Birmingham","broad St"," "
"846",2011,"Birmingham","Broad St"," "
"847",2011,"Birmingham","Broad St"," "
"848",2011,"Birmingham","Broad St"," "
"849",2011,"Birmingham","Broad St"," "
"850",2011,"Birmingham","Broad St"," "
"851",2011,"Birmingham","Broad St"," "
"852",2011,"Birmingham","Broad St"," "
"853",2011,"Birmingham","Broad St"," "
"854",2011,"Birmingham","broad St"," "
"855",2011,"Birmingham","Broad St"," "
"856",2011,"Birmingham","Broad St"," "
"857",2011,"Birmingham","Broad St"," "
"858",2011,"Birmingham","Broad St"," "
"859",2011,"Birmingham","Broad St"," "
"860",2011,"Birmingham","broad St"," "
"861",2011,"Birmingham","Broad St"," "
"862",2011,"Birmingham","Broad St"," "
"863",2011,"Birmingham","Broad St"," "
"864",2011,"Birmingham","Broad St"," "
"865",2011,"Birmingham","Broad St"," "
"866",2011,"Birmingham","Broad St"," "
"867",2011,"Birmingham","Broad St"," "
"868",2011,"Birmingham","Broad St"," "
"869",2011,"Birmingham","Broad St"," "
"870",2011,"Birmingham","Broad St"," "
"871",2011,"Birmingham","Broad St"," "
"872",2011,"Birmingham","Broad St"," "
"873",2011,"Birmingham","Broad St"," "
"874",2011,"Birmingham","Broad St"," "
"875",2011,"Birmingham","Broad St"," "
"876",2011,"Birmingham","Broad St"," "
"877",2011,"Birmingham","broad St"," "
"878",2011,"Birmingham","Broad St"," "
"879",2011,"Birmingham","broad St"," "
"880",2011,"Birmingham","Broad St"," "
"881",2011,"Birmingham","Broad St"," "
"882",2011,"Birmingham","Broad St"," "
"883",2011,"Birmingham","Broad St"," "
"884",2011,"Birmingham","Broad St"," "
"885",2011,"Birmingham","broad St"," "
"886",2011,"Birmingham","Broad St"," "
"887",2011,"Birmingham","Broad St"," "
"888",2011,"Birmingham","broad St"," "
"889",2011,"Birmingham","Broad St"," "
"890",2011,"Birmingham","Broad St"," "
"891",2011,"Birmingham","broad St"," "
"892",2011,"Birmingham","Broad St"," "
"893",2011,"Birmingham","Broad St"," "
"894",2011,"Birmingham","Broad St"," "
"895",2011,"Birmingham","Broad St"," "
"896",2011,"Birmingham","broad St"," "
"897",2011,"Birmingham","Broad St"," "
"898",2011,"Birmingham","Broad St"," "
"899",2011,"Birmingham","Broad St"," "
"900",2011,"Birmingham","Broad St"," "
"901",2011,"Birmingham","Broad St"," "
"902",2011,"Birmingham","Broad St"," "
"903",2011,"Birmingham","Broad St"," "
"904",2011,"Birmingham","Broad St"," "
"905",2011,"Birmingham","Broad St"," "
"906",2011,"Birmingham","Broad St"," "
"907",2011,"Birmingham","broad St"," "
"908",2011,"Birmingham","Broad St"," "
"909",2011,"Birmingham","Broad St"," "
"910",2011,"Birmingham","Broad St"," "
"911",2011,"Birmingham","Broad St"," "
"912",2011,"Birmingham","Broad St"," "
